"SBSS 1","SBSS 2","SBSS 3","SBSS 4","SBSS 5","SBSS 6","SBSS 7","SBSS 8","SBSS 9","SBSS 10","SBSS 11","SBSS 12","SBSS 13","SBSS 14","SBSS 15","SBSS 16","SBSS 17","SBSS 18","SBSS 19","SBSS 20","SBSS 21","SBSS 22","SBSS 23","SBSS 24","SBSS 25","SBSS 26","SBSS 27","SBSS 28","SBSS 29","SBSS 30","SBSS 31","SBSS 32","SBSS 33","SBSS 34","SBSS 35","SBSS 36","SBSS 37","SBSS 38","SBSS 39","SBSS 40","SBSS 41","SBSS 42","SBSS 43","SBSS 44","SBSS 45","SBSS 46","SBSS 47","SBSS 48","SBSS 49","SBSS 50","SBSS 51","SBSS 52","SBSS 53","SBSS 54","SBSS 55","SBSS 56","SBSS 57","SBSS 58","SBSS 59","SBSS 60","SBSS 61","SBSS 62","SBSS 63","SBSS 64","SBSS 65","SBSS 66","SBSS 67","SBSS 68","SBSS 69","SBSS 70","SBSS 71","SBSS 72","SBSS 73","SBSS 74","SBSS 75","SBSS 76","SBSS 77","SBSS 78","SBSS 79","SBSS 80","SBSS 81","SBSS 82","SBSS 83","SBSS 84","SBSS 85","SBSS 86","SBSS 87","SBSS 88","SBSS 89","SBSS 90","SBSS 91","SBSS 92","SBSS 93","SBSS 94","SBSS 95","SBSS 96","SBSS 97","SBSS 98","SBSS 99","SBSS 100","SBSS 101","SBSS 102","SBSS 103","SBSS 104","SBSS 105","SBSS 106","SBSS 107","SBSS 108","SBSS 109","SBSS 110","SBSS 111","SBSS 112","SBSS 113","SBSS 114","SBSS 115","SBSS 116","SBSS 117","SBSS 118","SBSS 119","SBSS 120"
0.766865539236674,-1.07176710071294,0.462971055380551,-0.897289785425113,0.893299717048141,-1.50449926572317,1.78973270245261,0.346392080310312,-1.12101033176306,-0.181803054242516,-0.1421845384215,-0.721012549517259,1.67131341839576,0.533639434229262,0.971811037394322,0.315112997123717,-0.112476023928085,-0.965849335452796,-1.19830879605075,0.0809681574265225,1.00988915586082,-1.16830637797569,-0.277781006972053,0.388618668029656,-0.679094940299629,-0.380442564836035,0.420033193407526,-1.11111953120954,1.4413684782043,-1.21011514721326,-1.02783760971071,-0.823739313162802,0.287416308756464,0.151243554849609,0.958545460772695,-0.432281624642795,-0.7035712861192,1.51098101122359,1.87380029042953,0.138940267367728,-0.468254160659773,0.757602848682767,-1.12945276720508,1.30032589739532,0.543957901375874,-1.00598025778048,0.448024344857204,0.178703484748819,0.847918646961163,-0.92300265888977,0.0342164888616526,0.249149343375559,-0.0316321758643585,0.588330479600062,-1.65795486511908,-0.19135593235739,0.361332800251645,0.467788784221403,-1.66546372921853,1.79094462567055,1.06377706296108,-0.808054525620326,-0.0224676619622899,0.57493077925711,0.688509167996909,-0.196423802656632,-0.223961448798927,1.02163563235709,-0.949256257010012,-0.559980483500083,-1.09477281193561,0.166305217353851,-2.22963671481349,-1.60052259194737,-0.00604074424438206,-0.589344061945409,0.380706061161015,0.551115510682242,0.441529532192643,-0.979997183443886,0.260185927443723,1.90615218328987,-0.323336186331753,-0.671801465199627,-1.19775740836497,-0.335359804593263,-0.0383236324100096,-2.02254195389559,0.284637661736648,0.166569083884472,-0.551251851797578,-1.26982391286251,-0.0437366418593133,0.883580366353942,0.171598543553651,-0.239442010375411,-0.977149429965532,0.485048576490097,-0.423313237749768,-1.13285779692189,-0.532061510434174,1.69868632685413,-0.584010575667558,2.35415604781314,-0.753656699896135,1.12513716145116,0.409222039692998,-0.250703611914811,1.05226196010166,-0.569365073018837,0.147876516660207,0.199762915921138,1.03102961764665,0.442181094710951,-0.592866358943777,-1.53648035229793,1.45399075052671,1.06260254050338,0.186213671548296,-0.596668648894211
-0.879569552316528,0.371577998238456,-3.74236951307099,0.96697413644012,-0.911668182724231,1.06263155442557,-1.69303577954606,-0.300458414878669,-0.0485877645105627,1.12586478582981,1.36285700442319,1.77828126801093,0.79337203931987,0.865203887026879,0.744478433559496,0.698552211444417,0.443821316864953,-0.432451865312517,0.512299074037048,0.265961357980729,-0.0805891506722968,-0.201051208055917,0.580402473252899,0.41711556429296,0.914923848164585,-0.405714754565878,0.17758874843353,-0.830582090331623,0.479646297052251,1.14831670881312,0.467459334502671,1.00402378164638,-3.75476522939071,-0.636522328345192,-1.10958838515187,0.738066343854253,0.395260361427552,-1.36678395746357,0.0313563395845577,-1.31277627527032,1.29760986162671,-1.3463602580915,-1.57950145371808,0.151249028297681,0.27815678811757,0.555602096350627,0.556543482567373,-0.64116105718521,0.0465458922003787,1.12251536987928,0.763704066300603,-1.02119224884978,-0.0289654473827667,-0.0319568650553028,-0.74085713049192,-0.325010744757327,-0.372703405223989,0.299358389206274,-0.168715831672871,-1.3595173306245,0.0510752894895215,1.31495252925974,0.442707251248181,-3.90913159581345,-0.639045032938568,-0.818267389878266,-1.01767252787676,0.136767880851202,-0.0454620391268995,1.05496417340796,1.77948307316209,2.05673565765821,0.0169463823169475,0.668639007937206,0.311921722694682,0.243391779688801,-0.684825981052163,0.65768486355054,1.09922147341063,0.231801701012781,-0.654279522813692,0.136308991683266,0.847953030791152,0.812612772754382,-0.115712816398357,-0.111848060468252,0.572526377674859,0.626960222821702,-0.894625488594882,-0.178800954089583,-0.996884963846926,1.00827417755457,0.0894351012572614,-3.71676458947341,1.179494063308,-0.525938340559685,-0.565278150234368,-1.68420311174179,1.04343681752789,-1.81187567206221,-0.389836233185379,-1.39362885459753,1.43043659168744,-0.742152288552803,0.42780550539056,0.166265166294294,-0.370456831711898,0.22174994316993,-0.125437065509287,-0.46775629986768,1.13463501906106,0.0431657686418946,0.053175030131123,-0.153208714631032,0.405779206850072,0.835690346574204,-0.403988509882829,0.194328289604222,0.025799805874091,-1.13771179621592
-0.268225461648347,-0.396200287504968,0.177124179514536,-0.461627496521236,0.0663777664479339,0.294617198917533,0.338473519800996,1.36696918844064,-0.100167808591236,-0.27560435249438,0.556010583038298,1.75023708021499,-0.344855184927702,1.38101454667913,-0.0820950120147705,-0.204659020311027,0.962676385188737,-0.518941457372206,2.25925589388651,-0.223742394771077,1.92581317153644,-0.272049466114934,-0.870729257424619,0.735187187793734,0.0725339360267518,-1.43477398423032,0.765883044908906,0.164447070624716,-0.972250279322191,1.02935675402924,0.290697946622754,-0.563870927571102,0.154207622160291,-0.163954581806652,0.448369972808369,0.34634809965642,0.982726278514163,0.761757538892166,0.0664470112147911,-0.138812104408097,1.36779456869889,-0.360717553263763,-0.36821858471708,0.915050654913351,-0.205338642978318,1.26806032461149,0.475545283644424,-1.9139320518073,-0.0883732683600606,-0.315852035018523,0.718666450186963,0.037880729454176,-2.38551073508658,-0.740429177911266,-0.221701459152514,0.0238337056752276,-0.423658290007998,2.22739563977831,0.977117468882329,-0.572982320307811,-0.279571971272784,-0.66534368054878,-0.214849651655385,0.0151765347128485,0.636075933182386,0.275890931270132,-1.36386359780439,-0.232837962384288,0.0268262038824042,0.225485828697131,1.41200099069271,0.638499982702178,-0.702277612578858,1.50448575562143,1.24884799587314,0.980521798358815,-0.318325676532216,0.622594719726154,1.02826760698903,0.507297874243193,0.169632503082807,-0.894617963164168,0.629381345320439,-2.64398788988523,-1.63704890130836,-0.0694173268857111,-0.608038646166504,0.585309897996344,0.276942014253594,0.0937557183421294,0.572913005242522,-0.489864531383772,-0.237920220428045,0.238921645451739,0.874905974891998,0.415120655990698,-0.725349350220764,-1.04497021687288,0.851463751541107,-0.183999962215793,0.328611731001958,0.920174667972516,1.66874742643421,0.285384596259631,0.612110482916044,1.33106826752992,-0.020037598281819,-0.789628936617817,1.11390212161975,-0.26469976531464,0.165516590787008,0.25058924047805,0.300925459278889,-1.51754512904766,1.75257317895452,0.860417853009008,-2.213096980964,0.639153194827858,0.35821448399919,0.752498016787988
0.268032829154586,1.69961383436445,0.57095665505038,0.349653547164318,-0.455697078003206,-0.860037789337043,0.509949929244874,-0.0960293029555447,-1.48112094535014,0.139235671025909,0.946831060326378,2.03649225882834,0.815002282199411,1.09882415136883,-1.22175906415771,-0.12243288513506,-0.00589006605984144,-0.741132256366328,0.523184434357307,-0.454671228612759,0.927349215074152,0.869294827117876,-0.281365076745021,0.946927003753203,0.389339437966759,-0.257471328325914,0.6433628999418,0.381849002155852,0.982664436894806,0.0507578098590029,0.025828054114857,1.67331323143057,0.880697121026044,0.211309279979699,-0.391426366989331,0.0255536541225481,-0.196270686527944,0.248206484031188,1.78652302276787,-0.460405483045013,0.274753293379484,-0.176599836743939,-1.43950686701766,0.153255684752709,-1.16993494493763,0.937659868303708,0.235823155559332,-0.752790750393547,-0.237961135822833,-0.0916927847147405,0.850898583626636,0.881942906010087,0.42816549100064,-0.560185125955208,-1.16711619048129,0.574872769191961,0.311541481772731,1.83286654072428,0.746485075839654,-0.712133765144908,-0.12593182183427,1.56978381576345,-0.10087118792806,0.931472165284877,-0.7183558951827,-0.510622358293905,-0.91815848496172,1.34933715160448,-0.406834154876632,-0.0657338133839808,0.346314388072303,1.36922209654323,-0.333937919973589,0.185200134913964,-0.690289670707983,0.820102045784534,-0.108077568456371,1.69717932745766,0.75321175649925,0.714954117521392,0.87162732273646,-0.767727173361071,-0.753161280373924,-0.907703491137584,-1.56231626694801,-0.320041731838229,0.585483531780262,0.29038955494957,0.385890777981049,0.735289397102517,-0.551519195961788,1.43366811576222,0.0406356811647394,0.441815093505951,-0.822281134270064,-0.242841465801427,-2.0372240513199,-0.0475691032711493,0.277598905663962,-0.534910602437632,-0.502242459147352,0.677745830737349,0.794171059010806,-0.302254720043655,-0.847188959996288,0.732301367332708,-0.645582660438981,-1.02880282274027,0.616935326856851,0.305125895258457,0.505613684585318,-1.16025528975493,1.31661286134223,-0.0504562871857029,2.0200456760135,0.385128412104628,-0.387973510806993,-0.144165497021774,0.648050043887828,-0.163586286173996
-0.655164272221936,-0.476790509136923,1.06025727150645,2.97071521383468,1.98859672307667,-1.12852807157842,2.18737443484854,-1.53416137631404,-0.442371638043686,-0.369409109888356,-0.781181592247961,-0.111006215889444,2.42616421115627,1.3162790207356,-0.555891960102372,0.0740690364433381,1.34586249737275,-2.2662948655128,0.00669081998551463,-1.20772112363509,-0.141815598908948,-0.675022725229272,0.495713543826375,2.82587743596107,-2.62139903726221,1.49786128034318,0.300770249225659,0.0298288678376863,1.15495340435147,-0.430140885785711,0.733167630281505,-0.669603109796247,-0.119563453970531,3.29853875466478,-0.681967761151598,-0.351951774216168,-2.8509376533156,0.0819615476137447,2.04427479380794,0.50756479731215,-1.08172337773248,0.408230641325405,-0.157416897945465,2.06193408705952,-0.65561239535939,0.979519258161983,0.132001570593401,-0.273573181911672,0.0578382188973275,-0.733224153300258,0.536475877234774,1.71317204239062,0.138512434484324,-1.63105110637519,-2.5738363036381,2.41418087313379,-1.84576591975942,-0.368589213996769,-1.86442087147479,1.28402436991851,-0.698698922267256,-0.623752834696611,2.97416743616032,0.496469373829013,-1.12913538155956,-1.88299916349816,1.82601798687131,1.56750830336254,-0.629818159500482,-0.638150797919161,-1.61598781942775,0.993686561174428,-1.40320229738626,1.03253679658407,-1.25795205651855,-0.710694291177015,-0.546192718540064,1.14607002573055,0.266568315115628,-0.508905661864613,3.84392933707343,2.42717830429166,-0.391561378369012,-0.830807627966224,-1.60984445058441,0.600752525111076,-1.38020143363851,-0.88638746565451,0.591601129665428,0.383024994799273,0.742582362290889,-0.359798380534513,2.97029158681745,-0.470931338562664,-1.55966516499887,-2.31796495183155,-0.423397943364647,1.14922118128422,-1.25342938217279,-1.03354476808652,-1.72820175194098,1.84234538687078,-0.438899974609642,1.32507581775049,-0.820050209453398,0.635432703825355,0.356685191401516,-1.29957311656036,1.93790316854746,0.968562513360563,-0.629951752962631,1.40024235486652,0.0923358730446836,0.00505593675101865,3.17339386257486,-1.94178641068085,1.4924235567956,-0.52148804426255,-1.31034593482792,-1.30013055139725
0.272629473981843,0.96690182441767,-0.750798165930838,0.511491820825896,-1.18656811210857,-0.940040328087342,0.503280192919052,-0.591721552386371,1.42829206058557,-0.387843871626611,-0.635530822999815,-0.13013990912107,1.26270761192781,0.394351129031247,0.820186482642889,-0.911697506865204,0.761222907368146,0.0284876663047094,0.120625798254052,0.477367964136155,0.705541115264322,-0.519198316195734,1.0790837143678,0.409116945974459,0.651467179890408,0.843243546088014,-0.0743662258836958,0.585932424692182,-0.594399126828694,-0.542760069368072,-0.304107269651607,1.37881357006595,-0.485637692559452,-0.384716518547194,-0.650009371128485,-1.43821361950463,-1.13243880475092,-0.0770690791467145,-0.346258298742257,0.236038815660612,-0.411411523102644,-0.922241234691996,0.506261273883361,1.81628912976284,0.47484935238577,0.435756334925587,-0.289544296622137,0.431231302274163,-0.666119617048471,0.217017883258319,-0.030944444519658,1.01421404232169,-0.678187630429444,1.11452406066879,-0.204294130495785,-0.303776556462185,-0.423908278383504,-0.133689382552182,-0.452327633391675,-0.545472227064567,0.370756989102698,1.45533467628776,-0.242820285234661,-0.555481343937915,-0.122928711075677,0.494878772149184,1.776136273472,0.373889655439871,-0.140723951772,-0.138275243560651,-0.32829735441176,0.735476187355971,-0.724605897233364,0.74893515428474,0.79422254154386,-0.769348419924878,0.159691204227023,0.706271011366474,-0.552223832813681,0.485903869925168,0.186524292860944,0.627875209000721,-0.00162737688299897,-0.820329207908356,1.20123639254405,-0.520338907677674,-0.712178709123086,0.101126901051154,-1.05379990722393,0.982895702047601,-1.08528610702907,1.08797011736335,-0.268384087371796,-0.421860438607813,0.147662951351578,0.0152604728674388,0.896103532637019,0.905734575930346,-0.744003895271738,-0.9683048600147,-1.01115160691213,0.39220742820004,0.307089804206311,0.620244912284508,0.747400882140154,-0.637164839206328,0.565992677641005,0.125827775328625,1.41083695719129,0.961887015072258,-0.915133043081601,-0.667256498228878,-0.095786777752819,-0.0602246728570376,-0.311854226234897,0.665630051400478,-0.646379559060562,-0.220766989525612,-0.869675073562192,-0.985036333912781
0.022876178007775,-0.655405730346346,0.136389836823468,-0.361713586002331,-0.086004132288121,-0.0422562877982225,-0.516959934937746,-0.939753323123108,1.32428249833511,0.797906691196638,0.266989128288561,-1.20530144438374,1.20882991054641,0.502766051810555,-1.90868831921084,-0.997687508904586,-0.332424519015598,0.235335050574978,-0.33656482470147,-0.499425630034634,0.56930882673669,1.31281936886819,-0.675561962808594,-0.238674615361059,0.516449285669384,-0.604885809098115,1.17810050119913,0.636160453539146,-1.06170096616207,1.14950730232591,-0.0367859023934883,-0.669422915638268,-0.115387149842294,-0.383491858903463,0.545295570934156,-0.741767269416338,-0.711469258099861,-0.880539618479052,-0.0255490566721829,-2.01452853681855,-1.21021419116523,-0.400862779998385,1.28797963981054,0.186166917963392,-0.820627986536755,-0.291835936499521,-1.01979754789935,0.322436645265902,1.06637895894067,0.53895860304715,0.471094263130108,0.212356426724211,-0.662168768237431,-0.0729740001064564,0.536375471994508,0.847926307245389,0.518202079292347,0.864216618686784,1.94275752459119,-0.12314858393445,0.0611996204901563,-0.613850321264835,-0.271693767040399,-0.258972756489094,0.561258730861636,-0.22738920767905,0.647525303917325,0.877180370085412,-0.754467190377463,1.4020246554786,-1.34403818146769,0.0929275499694616,0.752954646659249,1.35921894895876,0.72509236833875,1.2160950319294,0.795396601873591,-0.871314906522321,1.01653549132958,0.556711938923211,0.0115556438016732,-0.7374075540875,-1.302612202443,-0.259620883648645,1.13501746073255,-0.56265467664451,0.457602111698572,0.686152972528607,1.26458652415514,0.442704947378255,0.177424092399953,-0.616234910928659,-0.336898922347818,-0.176124999681162,0.377842344250007,-0.63348221352177,-0.35539697552211,0.15796737332633,-1.87698499796434,0.0664948810858018,0.339036876429935,-0.198764285562192,-0.172156442598693,-0.346587951653599,-0.567285436364202,-1.48991907683645,0.103184706784934,1.69193479487039,0.137143917600235,0.747973029470355,-0.383874458969217,0.493438103810054,0.896178593786253,0.766050994499131,1.08552902507978,0.974385269770733,-1.56945853380015,0.0449932704052946,1.11331245926003,1.13139348872716
-0.504465177046357,-0.0888230821465492,0.903049784777533,2.37151184712532,1.05109281853924,0.511330215301358,-0.0606088063112346,-2.38763757966889,0.511311601307479,-0.95954011239716,-0.708067662149454,0.555095008572884,-0.121882579129191,0.274554062927467,2.48460797100417,-1.91758299052075,0.582303786932028,-1.09851672167689,-0.24469260404671,-1.86076473397109,-1.30875410265393,0.703644502889898,0.838886916882963,-0.747115446072298,-0.610629607596509,-2.90858990519901,0.430213728734166,-1.53407557441146,0.2450858709766,-0.767880503146163,0.677115184166634,-0.331624850650675,0.532573233234848,2.22706385613617,-1.06705323480229,0.2196625364862,-1.75816912365716,-2.141729271213,0.615901061474578,1.68010651747482,1.18468171651767,-0.78320544564149,0.0241858869494691,0.473108683021098,1.46291219785079,0.151202377604783,-1.10724069079836,-0.683542565923619,-0.463049752594179,2.8272564339674,0.520037206358279,-0.961778004237477,-0.453740869121382,-0.444872984648097,-0.150953356009584,-0.203911004698242,1.04412472209543,0.121130316681716,-0.230176558936743,3.35531684493876,-0.852168234656455,-0.388066409826305,1.96478020122973,0.667494362679832,-1.09278712066853,-1.73434429325242,1.76774948940713,1.28924074094456,1.67763413953907,-1.17449454996194,1.70340019709514,0.923979082742699,-0.385467891731592,-0.193363076134088,-0.504068695753202,0.0499252614085877,-1.16161839522121,-1.57694905246338,0.759210312228578,2.01675187249196,-1.53156523924844,1.95160648520961,0.172801538707034,-0.594820954057157,1.01182385487372,-0.371399793209184,-0.994907803749512,-1.3726423256082,1.68319242157827,-1.34664379545891,0.966344175746406,0.0262896238434385,1.98311318008864,-0.210713540338305,-0.944942495305578,-2.37518837449697,0.168162165150722,2.13203674752712,1.22832711147846,0.104450767167422,-1.0287587049697,0.0917722662223125,1.77679563204198,-1.24556789669524,2.34059106719914,0.21608784716089,0.118811947209212,1.96495136608425,0.987331980160463,1.13544463055957,1.22698347046591,0.347959008420805,-0.029604941981672,0.0885555778521749,-0.472772554288659,-1.96980459077529,0.871603956512816,2.03060967681393,-0.134855387358625,0.802875615197084
-1.23705511047641,0.963506831541434,-3.97352967799725,0.58419072946183,-0.192524584933819,2.00286539242182,-0.827051112008319,0.952808894209913,-1.19082851892026,1.57251516631105,0.575940854996364,0.00418060563082895,0.161251122412959,0.68362568748043,0.775663275220219,-0.474619683362588,0.527886992792214,-1.38553490177666,-0.402277610208798,0.118787147971186,0.343244155138481,0.540718929523139,-0.0158722753767736,0.0125683632104443,-0.827173499086068,0.717408562225905,-0.197329072498564,0.642013193320237,-0.10700502004718,0.0456365177019977,0.584266372086988,1.31473024336547,-3.41604479400952,-0.357827683697272,-1.14880620476985,2.23125326530651,1.3615811451505,-0.423035888692425,-0.110946084371367,-1.73877626534733,0.844209321414122,-0.40675028641987,-0.7200569132153,-0.169154355570831,1.56259398090173,-0.133134022193467,-0.779425129898941,0.173570902696496,-0.543914689475889,-0.386848603624039,0.63251494782471,1.06723327482694,-0.383946066252631,-0.305310929521429,-0.295143080855168,1.21578080914173,-0.0287376156507203,-0.35881038587933,-0.654780228028184,-0.339888309378002,-0.0050650476565963,1.40844308604991,0.600286806809629,-3.1703398986646,-1.16804703247459,-0.60525468418445,-2.66408165720232,-0.681676663489089,-0.174686850739156,1.17356221569522,1.10453342733572,0.393134946313328,0.785797674417962,-0.467286009339813,1.42808225274248,-0.538469177472738,-0.13252164097223,0.111949261127009,0.327382266316009,0.797428787999477,1.58805460910758,1.29925026729669,-0.461149105826448,0.532710936972686,0.569734553205886,0.286213005590865,-0.342410177265797,0.330423014630176,-0.573290883718271,-0.379569749478165,-0.910272010053253,1.02169178535652,0.344513543362126,-3.20685583218516,0.261275722326974,0.532850283606521,-1.34664326093075,-2.45077674235133,1.33507553777348,-0.93129792532636,1.10655097257649,-1.12358034358327,-0.0212529029841458,-0.390843601884666,0.334969416410191,-0.244272395838951,1.74556854984369,0.654319717689328,0.621240948343073,-0.0135487535243052,0.14862914127367,0.278527449628394,-0.144360001593188,0.0581577123614847,0.357648241788846,-1.25257619958312,-0.356855032755537,-1.26351084284067,-0.606257705480038,-0.73381562261978
-0.341770753558248,-0.51129831764186,-1.13211152445542,-0.464899931197685,0.11426955113646,-1.12518405224116,-0.413432965153599,0.0335217799103005,0.347723027153794,-0.606255592639534,-1.47572520716047,0.225381664361132,-0.29558191627634,0.485802987765381,-0.721143821642248,-2.09104985367595,0.299229957323875,-0.189784651741786,-0.722281575480092,0.541499637449312,0.468707484900991,-0.00600553023150191,-1.12382646294746,-0.411300331932676,0.40295666234595,-1.60783688724394,-0.327392212233703,-0.674327478615005,-1.58735633063896,0.834590357336338,-0.121766858592369,0.094739624789235,-0.985813625217876,-0.475359046403424,0.756249785460109,-0.998302558357306,0.303864073025698,-0.264312631656267,-0.0354363508509637,0.646140005287696,-0.118892206356917,0.763688262604444,0.411270030234129,0.0444903287050959,-0.104722899115115,0.263555275201803,-1.7934439065404,0.0640066732105914,1.1150742324918,0.633702298551195,1.74299031049221,0.197982392627481,-2.11227485710295,-0.285955804728606,1.37055043472206,-0.773828592737121,0.834088893335661,0.637075332794742,-0.000247412480323617,0.305232670126454,0.372569523556325,0.27994020345666,-0.207689094589511,-0.908971410602845,0.919094530199659,0.610051838405267,0.23665419776597,0.385994791391782,0.922710648993239,-0.2320774725081,-0.122289131988089,-1.0334933419596,0.0585601573111851,0.609971682402664,0.912319932077485,0.570243528543075,0.780410034754722,-0.227950447947464,1.82890252870562,0.740805593530428,0.310167158912596,-1.00870541069506,0.567278648456938,-1.39039393711179,1.48838075982986,-0.753092379475719,0.0755885672336123,-1.42222959615606,0.596906430363927,-1.12152955906954,-0.616223669988037,0.0255282279322964,-0.25495606022948,-0.475633233224636,1.14776636028197,0.220154738450653,0.11466967615237,0.880060639760966,0.223233992701677,1.03565026874702,0.540025164364521,1.67753502651744,1.02242225940758,0.207615143351379,0.337705406563744,-0.347042646910371,1.49772401676473,1.61730726457117,-1.21001207752067,0.757970314652092,-0.191148556036002,0.853331256765061,0.617466734488118,-0.548596894699413,0.0718883633399607,0.192529291777111,-1.43474344742123,0.919976472783213,0.818697874863497,-0.200341040153407
